"Name","State","Created","End Time","Notes","Updated","ID","User","Group","Job Type","Tags","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","optimizer","optimizer_lr","epoch","loss_train/depth","loss_train/semseg","loss_train/total","loss_val/depth","loss_val/semseg","loss_val/total","trainer/LR","trainer/global_step","metrics_summary/depth","metrics_summary/semseg","metrics_summary/multitask","Runtime","num_epochs","batch_size","name","resume","EC2_Hostname","EC2_Instance_ID","EC2_Rsync","EC2_SSH","EC2_SSH_Tmux","S3_Link","S3_Path","Team_Id","aug_geom_reflect","aug_geom_scale_max","aug_geom_scale_min","aug_geom_tilt_max_deg","aug_geom_wiggle_max_ratio","aug_input_crop_size","batch_size_validation","dataset","dataset_root","log_dir","loss_weight_contour","loss_weight_depth","loss_weight_normal","loss_weight_semseg","lr_scheduler","lr_scheduler_power","model_encoder_name","model_name","num_steps_visualization_first","num_steps_visualization_interval","observe_train_ids","observe_valid_ids","optimizer_momentum","optimizer_weight_decay","prepare_submission","visualize_img_grid_width","visualize_num_samples_in_batch","workers","workers_validation","metrics_task_depth/delta1","metrics_task_depth/delta2","metrics_task_depth/delta3","metrics_task_depth/inv_mae","metrics_task_depth/inv_rmse","metrics_task_depth/log_mae","metrics_task_depth/log_rmse","metrics_task_depth/mae","metrics_task_depth/rel","metrics_task_depth/rel_squared","metrics_task_depth/rmse","metrics_task_depth/si_log_rmse","metrics_task_semseg/bicycle","metrics_task_semseg/building","metrics_task_semseg/bus","metrics_task_semseg/car","metrics_task_semseg/fence","metrics_task_semseg/mean_iou","metrics_task_semseg/motorcycle","metrics_task_semseg/person","metrics_task_semseg/pole","metrics_task_semseg/rider","metrics_task_semseg/road","metrics_task_semseg/sidewalk","metrics_task_semseg/sky","metrics_task_semseg/terrain","metrics_task_semseg/traffic_light","metrics_task_semseg/traffic_sign","metrics_task_semseg/train","metrics_task_semseg/truck","metrics_task_semseg/vegetation","metrics_task_semseg/wall"
"Depth0.9_SemSeg0.1_continued","finished","2022-05-01T13:04:57.000Z","2022-05-01T14:40:24.000Z","Row 5 in Table 3 and Figure 4: Depth: 0.9","2022-05-12T17:21:33.000Z","34xxaajk","alansavio25","","","","","ip-172-31-20-185","","","","1","Tesla K80","adam","0.0001","15","0.1673218160867691","0.4522220492362976","0.19581183791160583","0.16383293271064758","0.2955349087715149","0.45936787128448486","0.000008246924153354485","79999","26.566183052366455","64.49271838695594","37.92653533458949","5727","16","4","Depth0.9_SemSeg0.1","s3://dlad22-team30-ex2/T30_0430-2244_Depth0.9_SemSeg0.1_f6d9d/epoch=11-step=59999.ckpt","ec2-52-14-16-46.us-east-2.compute.amazonaws.com","i-01d02aaaa1d8903a2","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-52-14-16-46.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-52-14-16-46.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-52-14-16-46.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0501-1304_Depth0.9_SemSeg0.1_a6a1b/","s3://dlad22-team30-ex2/T30_0501-1304_Depth0.9_SemSeg0.1_a6a1b/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.9","","0.1","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","79.85679828798642","91.62334175255316","95.86543546211472","0.010069614506350437","0.01858718672530365","0.16104414080973695","0.2705553781002726","5.0731516241141","0.1950424245867648","0.25464613067156955","11.303878382623592","26.566183052366455","42.702926744411904","84.97533940421845","71.53576219999935","82.43424313388378","65.2795219064389","64.49271838695594","50.72776528228378","47.711991153242906","15.568636353912122","47.67715588338537","94.66111400846748","79.18148161229908","89.92008839170613","73.63196537200974","30.00831712243052","48.84774407217445","78.76711424927501","61.30432050953404","82.19573092146886","78.23043103102103"
"Depth0.9_SemSeg0.1","crashed","2022-04-30T22:44:09.000Z","2022-05-01T02:22:46.000Z","Row 5 in Table 3 and Figure 4: Depth: 0.9","2022-05-12T17:20:42.000Z","52ynop02","alansavio25","","","","","ip-172-31-29-16","","","","1","Tesla K80","adam","0.0001","12","0.3981298804283142","0.482688307762146","0.406585693359375","0.17316679656505585","0.32133564352989197","0.494502454996109","0.00003510468013701029","64149","27.29399909993026","61.97691807227627","34.68291897234601","13117","16","4","Depth0.9_SemSeg0.1","None","ec2-18-188-164-78.us-east-2.compute.amazonaws.com","i-05389fa87b951917f","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-188-164-78.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-188-164-78.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-188-164-78.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0430-2244_Depth0.9_SemSeg0.1_f6d9d/","s3://dlad22-team30-ex2/T30_0430-2244_Depth0.9_SemSeg0.1_f6d9d/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.9","","0.1","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","77.44025423337803","91.034198829304","95.67859322445096","0.01135796746476797","0.019780368932487125","0.17424780817397634","0.27819313631969345","5.332930529163444","0.2089843749301829","0.26828460291204204","11.604468132934567","27.29399909993026","38.987982185680025","84.3626765074686","66.41841526380315","80.49323939620126","64.74677208251794","61.97691807227627","47.640126223291034","45.85825215906212","15.196574458222814","45.3188434742345","94.21890365753316","77.84737910390547","89.50517512182918","70.65673218229749","24.610215293420744","45.929325417008386","74.14487167648636","56.695407797004506","81.18954095936415","73.74101041391842"
"Depth0.7_SemSeg0.3","finished","2022-04-30T17:49:05.000Z","2022-04-30T22:44:00.000Z","Row 4 in Table 3 and Figure 4: Depth: 0.7","2022-05-12T17:21:14.000Z","2jsq3hrz","alansavio25","","","","","ip-172-31-29-16","","","","1","Tesla K80","adam","0.0001","15","0.33146238327026367","0.25899383425712585","0.30972182750701904","0.1620725691318512","0.25338730216026306","0.41545987129211426","0.000008246924153354485","79999","26.124516443646208","68.73417730637551","42.60966086272931","17695","16","4","Depth0.7_SemSeg0.3","None","ec2-18-188-164-78.us-east-2.compute.amazonaws.com","i-05389fa87b951917f","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-188-164-78.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-188-164-78.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-188-164-78.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0430-1748_Depth0.7_SemSeg0.3_723bd/","s3://dlad22-team30-ex2/T30_0430-1748_Depth0.7_SemSeg0.3_723bd/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.7","","0.3","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","79.42587237146172","91.7334615190735","96.00356023943688","0.010408296440033035","0.018699192994631752","0.16298515545449102","0.2671605313194011","5.0638849641622485","0.19587107283022584","0.23276325257685468","11.246056807123924","26.124516443646208","48.98508049005157","86.5320826793429","77.12390191705506","84.68398696210487","76.77190919612043","68.73417730637551","56.75611024610944","51.899955616907945","18.999456224814963","52.496735663020694","95.0966377376916","80.88788424843648","90.86646541627724","76.37279155324875","39.18533385290652","54.05327177483797","82.3465172109839","67.23249916170361","83.54288231977083","82.11586654974992"
"Success-ASPP-Run1","finished","2022-04-30T11:28:05.000Z","2022-04-30T17:30:29.000Z","-","2022-04-30T17:33:03.000Z","1mf2vaal","alansavio25","","","","","ip-172-31-26-13","","","","1","Tesla K80","adam","0.0001","15","0.16386671364307404","0.18805699050426483","0.17596185207366943","0.1615108698606491","0.2400718480348587","0.4015827178955078","0.000008246924153354485","79999","33.71911704293326","71.97820293609337","38.259085893160105","21744","16","4","RunningFIXEDASPP","None","ec2-3-129-243-140.us-east-2.compute.amazonaws.com","i-09efc1067d2236f2e","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-3-129-243-140.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-129-243-140.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-129-243-140.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0430-1127_RunningFIXEDASPP_cd936/","s3://dlad22-team30-ex2/T30_0430-1127_RunningFIXEDASPP_cd936/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","60.26628271714181","85.75640219146305","93.98385041160182","0.01977137818334251","0.0334077489151202","0.24223770058286123","0.34046835359086286","5.829940076456566","0.2561163926484674","0.21935824742979712","11.219278669420865","33.71911704293326","49.34893338594819","90.00663894964474","73.3503975417465","80.10588485711013","69.20743879319724","71.97820293609337","59.106692876685166","65.48368084779275","46.41840527026615","59.669810785011464","93.0635833615666","76.23724906208312","96.0601793625493","80.2622624412659","50.38051015674852","73.36340583722439","76.96731076158646","64.9691442946425","88.22613631971282","75.35819088099183"
"First running ASPP","crashed","2022-04-28T22:35:45.000Z","2022-04-28T23:30:04.000Z","-","2022-04-29T05:22:25.000Z","2kwcpe97","loh0um","","","","","ip-172-31-29-116","","","","1","Tesla K80","adam","0.0001","2","0.24674361944198608","0.2634747326374054","0.25510919094085693","0.22649690508842468","0.33039942383766174","0.5568962693214417","0.00009435700485482812","12199","35.168684506694646","63.758419124332335","28.58973461763769","3259","16","4","WithDilationLastLayer","None","ec2-18-223-156-15.us-east-2.compute.amazonaws.com","i-0673f53d6c90508b2","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-223-156-15.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-223-156-15.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-223-156-15.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0428-2235_WithDilationLastLayer_2b4c5/","s3://dlad22-team30-ex2/T30_0428-2235_WithDilationLastLayer_2b4c5/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","56.62279759569409","82.9804968483232","92.80370215772304","0.01978512777576692","0.03234319418622102","0.26305309933964044","0.3611623972329422","6.994285784076","0.2954529484124131","0.28679994621955396","13.352938158467676","35.168684506694646","41.217079867455595","86.90281869341092","65.49345502815402","74.21295990807852","56.80539456497965","63.758419124332335","51.75383695480664","56.20035674541566","31.632029050217746","48.8979111529757","89.34277319919902","62.33851048130038","94.9497073661766","76.50617924826206","38.40981894124641","63.00154829104964","69.70689728225578","54.68582071097581","85.92968871348494","63.4231771628693"
"Depth0.3_SemSeg0.7","crashed","2022-04-27T19:38:54.000Z","2022-04-28T00:06:26.000Z","Row 2 in Table 3 and Figure 4: Depth: 0.3","2022-05-12T17:19:59.000Z","1zli7d8d","alansavio25","","","","","ip-172-31-22-60","","","","1","Tesla K80","adam","0.0001","15","0.2236594706773758","0.31973201036453247","0.2909102439880371","0.17216043174266815","0.2388216257095337","0.41098204255104065","0.000015389305190183222","75899","27.72957574041127","69.74708277134091","42.01750703092964","16052","16","4","Depth0.3_SemSeg0.7","None","ec2-3-20-224-197.us-east-2.compute.amazonaws.com","i-0d8fc1f18a6cd8e5b","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-3-20-224-197.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-20-224-197.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-20-224-197.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0427-1938_Depth0.3_SemSeg0.7_b28ea/","s3://dlad22-team30-ex2/T30_0427-1938_Depth0.3_SemSeg0.7_b28ea/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.3","","0.7","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","74.32478923314434","90.46363212307044","95.45786866532916","0.01254563007023784","0.021214536293861545","0.18883269455304597","0.28938547011444354","5.590926798729118","0.23047130062657603","0.2759073414713099","11.625226682152595","27.72957574041127","51.32688016485726","86.8613386431883","77.4892526180552","85.40954362897578","77.99604183767505","69.74708277134091","57.73245836957684","52.5726870845981","20.826296611561514","54.759711367494205","95.6716495600352","82.41656376592081","91.21325615185468","77.79510610194872","39.379897335510194","55.47426481836109","81.7922464677304","68.4988534463738","83.72868035774128","84.24984432401901"
"Depth0.1_SemSeg0.9","finished","2022-04-26T18:38:46.000Z","2022-04-26T23:33:38.000Z","Row 1 in Table 3 and Figure 4: Depth: 0.1","2022-05-12T17:19:34.000Z","209dyo60","alansavio25","","","","","ip-172-31-24-175","","","","1","Tesla K80","adam","0.0001","15","0.16755616664886477","0.31957703828811646","0.30437493324279785","0.17982426285743713","0.22924040257930756","0.4090647101402282","0.000008246924153354485","79999","29.85954565632724","70.57829084846958","40.718745192142336","17692","16","4","Depth0.1_SemSeg0.9","None","ec2-52-15-188-29.us-east-2.compute.amazonaws.com","i-007fd71dbe38ab1f4","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-52-15-188-29.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-52-15-188-29.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-52-15-188-29.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0426-1838_Depth0.1_SemSeg0.9_289c9/","s3://dlad22-team30-ex2/T30_0426-1838_Depth0.1_SemSeg0.9_289c9/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.1","","0.9","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","68.8499959092455","89.21019567504077","95.24237285131544","0.015068132312423958","0.025111674988311683","0.20871752199913696","0.30533841762664443","5.8571258745482355","0.24546067313645023","0.2791366943234067","11.877399563655668","29.85954565632724","51.58295292522182","87.26341741717346","78.9340662189327","85.88738396291248","79.80023059897944","70.57829084846958","58.48879783668498","53.00062508338193","21.065619324560114","54.81183084995712","95.81576954539086","83.10539395735799","91.42340021489818","78.18265776312467","41.05184669088422","57.19385143232685","83.26641000779577","70.22699759951027","84.19921738451725","85.68705730731182"
"Without ASPP","finished","2022-04-25T20:42:53.000Z","2022-04-26T02:10:50.000Z","Row 2 in Table 5: With Dilation Last Layer, and Figure 6: With Dilation Last layer, and Figure 8 for Validation Image, and Row 1 in Table 6 and Figure 9: Without ASPP.","2022-05-13T13:05:35.000Z","2l54rwpm","loh0um","","","","","ip-172-31-36-122","","","","1","Tesla K80","adam","0.0001","15","0.07118788361549377","0.21946407854557037","0.14532598853111267","0.1130664199590683","0.14579175412654877","0.2588581442832947","0.000008246924153354485","79999","21.57013198186159","79.93038094317266","58.36024896131107","19677","16","4","WithDilationLastLayer","None","ec2-13-59-135-166.us-east-2.compute.amazonaws.com","i-0525616cb6cc17107","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-13-59-135-166.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-13-59-135-166.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-13-59-135-166.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0425-2042_WithDilationLastLayer_6ef14/","s3://dlad22-team30-ex2/T30_0425-2042_WithDilationLastLayer_6ef14/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","83.26040586877575","94.48048741686776","97.52492863363092","0.010156481189828122","0.01748990792391175","0.14234294192777958","0.2250053236169716","4.071855793151415","0.16447275403152664","0.14290291203927324","9.35842845319654","21.57013198186159","64.90593082476617","91.5451867168054","85.88166616455614","91.21759563053496","86.5759289297586","79.93038094317266","69.96822492498146","69.02156572414201","43.412211081917214","69.0896413139943","97.701834249499","89.32734644936397","94.41355319072856","84.50770388761714","59.45995514357371","74.84466347857459","88.19712098782597","79.27743715396505","88.52056363726189","90.8091084304148"
"Pretrained Without Dilation run2","finished","2022-04-25T17:13:51.000Z","2022-04-25T20:23:56.000Z","Row 2 in Table 4 and Figure 5: Pretrained, and Row 1 in Table 5 and Figure 6: Without Dilation, and Figure 7 for Validation image.","2022-05-13T13:06:41.000Z","3if5n71h","loh0um","","","","","ip-172-31-38-254","","","","1","Tesla K80","adam","0.0001","15","0.20044982433319092","0.3042643964290619","0.2523571252822876","0.15157680213451383","0.2071557193994522","0.35873252153396606","0.000008246924153354485","79999","25.21955824189577","73.09927882821675","47.879720586320985","11405","16","4","Pretrained_run2","s3://dlad22-team30-ex2/T30_0425-1335_Pretrained_ced25/","ec2-18-191-217-78.us-east-2.compute.amazonaws.com","i-05e1c2d1d99b4c4e5","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-191-217-78.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-217-78.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-217-78.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0425-1713_Pretrained_run2_adeed/","s3://dlad22-team30-ex2/T30_0425-1713_Pretrained_run2_adeed/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","81.37348052957564","92.4836490915972","96.34817162310144","0.009498708454751485","0.017803996091376045","0.1509731540753","0.25616961557803275","4.764783512110525","0.18020341387417887","0.21152534449128144","10.86284099242578","25.21955824189577","55.73587609879877","88.2439584278943","81.63310577664028","87.41226261540376","84.33172364619841","73.09927882821675","61.07497902164801","56.021862376403625","24.13672446780053","58.892229008697456","96.24884721494293","84.29761178864273","91.6371711304328","79.25166085677967","47.57045502750943","60.45300433202141","85.27852530821363","73.3503678549929","85.16741420161568","88.1485185814823"
"Pretrained Without Dilation run1","crashed","2022-04-25T13:35:45.000Z","2022-04-25T15:48:10.000Z","Row 2 in Table 4 and Figure 5: Pretrained, and Row 1 in Table 5 and Figure 6: Without Dilation, and Figure 7 for Validation image.","2022-05-13T13:04:05.000Z","2h2cjydp","loh0um","","","","","ip-172-31-29-184","","","","1","Tesla K80","adam","0.0001","7","0.17572247982025146","0.4044303596019745","0.29007643461227417","0.1700415313243866","0.24262212216854095","0.41266366839408875","0.00006550765101565048","36949","33.148194528361564","69.7966791560501","36.64848462768854","7945","16","4","Pretrained","None","ec2-3-139-71-145.us-east-2.compute.amazonaws.com","i-082809889344c2838","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-3-139-71-145.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-139-71-145.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-139-71-145.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0425-1335_Pretrained_ced25/","s3://dlad22-team30-ex2/T30_0425-1335_Pretrained_ced25/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","58.52351037562942","82.55955234846722","94.85897017793695","0.024077028540060413","0.04033791790028901","0.24737788650971265","0.34256412954907206","5.736344681624588","0.26261895967627324","0.2552275848625533","11.507378830047818","33.148194528361564","52.16727649046425","86.91924145532232","78.93272902415158","85.11690995971838","74.67371189698046","69.7966791560501","57.80270485415321","52.71891042601594","20.59624816826729","54.712452110719525","95.23063937358198","81.02084329709349","90.99723923991624","77.09402812450283","41.99113941973876","57.00699589313876","81.79450323662896","69.48515221880926","83.91606260414343","83.96011617160532"
"BatchSize1_Epochs4","finished","2022-04-20T14:24:06.000Z","2022-04-20T17:07:42.000Z","Row 1 in Table 2 and Figure 3: Batch Size 1","2022-05-12T17:17:11.000Z","2n28m65s","alansavio25","","","","","ip-172-31-6-66","","","","1","Tesla K80","adam","0.0001","3","0.40035417675971985","0.539396345615387","0.4698752760887146","0.2208501398563385","0.3737276494503021","0.5945778489112854","0.000028717458917526528","79999","33.77690905958363","56.504059017763176","22.727149958179545","9816","4","1","BatchSize4_Epochs16","None","ec2-3-12-166-214.us-east-2.compute.amazonaws.com","i-06af96e4ce957f380","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-3-12-166-214.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-12-166-214.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-3-12-166-214.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team30-ex2?region=us-east-2&prefix=T30_0420-1424_BatchSize4_Epochs16_0c5f9/","s3://dlad22-team30-ex2/T30_0420-1424_BatchSize4_Epochs16_0c5f9/","30","false","1","1","0","0","256","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","","0.5","","0.5","poly","0.9","resnet34","deeplabv3p","100","1000","[0,100]","[0,100]","0.9","0.0001","false","8","8","16","4","47.762390921628274","76.86254477915234","90.08471257173233","0.0224901820269592","0.03386854816986003","0.3117918298052367","0.40999280926114606","7.666918088276432","0.41791681156124066","0.553811523146569","13.24606333249922","33.77690905958363","33.3649955830581","83.45397060643629","56.12548311763888","76.59106255468106","44.536582142397165","56.504059017763176","39.24366461859477","42.52700341423598","13.995337687551162","43.67885159114133","92.40391529440092","75.27460019518571","89.42954792327212","67.21002906524133","20.124654042315615","43.2167573026892","58.44825614062293","50.93238958790192","79.05103193273473","63.968988537401195"
